,ts,vs,v0
558,13.98,3.044120587545556,0.0
559,14.0,3.044300307714167,0.0
560,14.03,3.0388815865716867,0.0
561,14.05,3.0351430404802815,0.0
562,14.08,3.0274230395113397,0.0
563,14.1,3.025422935410914,0.0
564,14.13,3.0216972415826673,0.0
565,14.15,3.0147822829888047,0.0
566,14.18,3.008797539693419,0.0
567,14.2,3.0034588012047427,0.0
568,14.23,2.999481507903677,0.0
569,14.25,2.997548402137295,0.0
570,14.28,2.992369333482904,0.0
571,14.3,2.9860600913151516,0.0
572,14.33,2.9829928049404772,0.0
573,14.35,2.977753134013817,0.0
574,14.38,2.9719847847206182,0.0
575,14.4,2.9644492761108387,0.0
576,14.43,2.9545099872431115,0.0
577,14.45,2.949057112232047,0.0
578,14.48,2.9519139637426757,0.0
579,14.5,2.9530197378905743,0.0
580,14.53,2.9461500338743756,0.0
581,14.55,2.9392501932203983,0.0
582,14.58,2.928083638184832,0.0
583,14.6,2.921931132692098,0.0
584,14.63,2.920594628181006,0.0
585,14.65,2.9194628909456957,0.0
586,14.68,2.917673354442336,0.0
587,14.7,2.9139570033579067,0.0
588,14.73,2.9075525068005423,0.0
589,14.75,2.9015876478736433,0.0
590,14.78,2.894439968906149,0.0
591,14.8,2.8893761954649277,0.0
592,14.83,2.8874846925666082,0.0
593,14.85,2.8829133976056682,0.0
594,14.88,2.8772068190029074,0.0
595,14.9,2.8731777824926215,0.0
596,14.93,2.870782338693837,0.0
597,14.95,2.866528493177319,0.0
598,14.98,2.861247126164862,0.0
599,15.0,2.8538158615667317,0.0
