,ts,vs,v0
507,25.4,1.6343993779599886,4.864821315439309
508,25.45,1.6263558269367437,4.864821315439309
509,25.5,1.6219025926806858,4.864821315439309
510,25.55,1.6085740125151655,4.864821315439309
511,25.6,1.6016348110222787,4.864821315439309
512,25.65,1.5923937885214707,4.864821315439309
513,25.7,1.586697232854711,4.864821315439309
514,25.75,1.5787721191530657,4.864821315439309
515,25.8,1.569621867630719,4.864821315439309
516,25.85,1.5648081078899214,4.864821315439309
517,25.9,1.5550732210279454,4.864821315439309
518,25.95,1.545612953769966,4.864821315439309
519,26.0,1.5408904014086866,4.864821315439309
520,26.05,1.5315261787280623,4.864821315439309
521,26.1,1.5236119775033776,4.864821315439309
522,26.15,1.5180487316478304,4.864821315439309
523,26.2,1.5068918048106696,4.864821315439309
524,26.25,1.50159839306968,4.864821315439309
525,26.3,1.4956689499946632,4.864821315439309
526,26.35,1.4823216156270136,4.864821315439309
527,26.4,1.478490546715114,4.864821315439309
528,26.45,1.4691938714881234,4.864821315439309
529,26.5,1.4610307193555183,4.864821315439309
530,26.55,1.454856305321691,4.864821315439309
531,26.6,1.446870748695,4.864821315439309
532,26.65,1.4367911228187655,4.864821315439309
533,26.7,1.4304182014877662,4.864821315439309
534,26.75,1.4226437307190325,4.864821315439309
535,26.8,1.414554973774292,4.864821315439309
536,26.85,1.4066597034291954,4.864821315439309
537,26.9,1.399166265713211,4.864821315439309
538,26.95,1.3908421239164233,4.864821315439309
539,27.0,1.3858532852319274,4.864821315439309
540,27.05,1.3771145163226735,4.864821315439309
541,27.1,1.366096574922324,4.864821315439309
542,27.15,1.3638759505938318,4.864821315439309
543,27.2,1.3538850197484913,4.864821315439309
544,27.25,1.3454055230174393,4.864821315439309
545,27.3,1.339657113433007,4.864821315439309
546,27.35,1.331736528134538,4.864821315439309
547,27.4,1.321678614098537,4.864821315439309
548,27.45,1.316403242139684,4.864821315439309
549,27.5,1.3120341919745184,4.864821315439309
550,27.55,1.3006315230439012,4.864821315439309
551,27.6,1.2918879505634486,4.864821315439309
552,27.65,1.2854260296706095,4.864821315439309
553,27.7,1.278455993022275,4.864821315439309
